1764561443197,hunter,8,Van,radio,0,0,INIT,ocean
1764561451477,hunter,8,,temp,1,0,SWAP,radio->temp
1764561451479,hunter,8,Van,temp,1,0,MOVE,Hallway
1764561451495,hunter,8,Hallway,temp,2,0,MOVE,Kitchen
1764561451509,hunter,8,Kitchen,temp,3,0,MOVE,Garage
1764561451522,hunter,8,Garage,temp,4,0,MOVE,Kitchen
1764561451537,hunter,8,Kitchen,temp,5,0,MOVE,Living Room
1764561451553,hunter,8,Living Room,temp,6,0,RETURN_START,start
1764561451556,hunter,8,Living Room,temp,6,0,MOVE,Kitchen
1764561451572,hunter,8,Kitchen,temp,7,0,MOVE,Garage
1764561451586,hunter,8,Garage,temp,8,0,MOVE,Kitchen
1764561451602,hunter,8,Kitchen,temp,9,0,MOVE,Hallway
1764561451615,hunter,8,Hallway,temp,0,1,MOVE,Van
1764561451629,hunter,8,,writing,1,1,SWAP,temp->writing
1764561451632,hunter,8,Van,writing,1,1,MOVE,Hallway
1764561451646,hunter,8,Hallway,writing,0,2,MOVE,Van
1764561451660,hunter,8,Van,writing,1,2,RETURN_COMPLETE,complete
1764561451663,hunter,8,,temp,1,2,SWAP,writing->temp
1764561451667,hunter,8,Van,temp,1,2,MOVE,Hallway
1764561451680,hunter,8,Hallway,temp,0,3,MOVE,Master Bedroom
1764561451693,hunter,8,Master Bedroom,temp,1,3,MOVE,Hallway
1764561451709,hunter,8,Hallway,temp,0,4,MOVE,Bathroom
1764561451723,hunter,8,Bathroom,temp,1,4,MOVE,Hallway
1764561451742,hunter,8,Hallway,temp,0,5,RETURN_START,start
1764561451745,hunter,8,Hallway,temp,0,5,MOVE,Bathroom
1764561451760,hunter,8,Bathroom,temp,1,5,MOVE,Hallway
1764561451776,hunter,8,Hallway,temp,0,6,MOVE,Master Bedroom
1764561451793,hunter,8,Master Bedroom,temp,1,6,MOVE,Hallway
1764561451807,hunter,8,Hallway,temp,0,7,MOVE,Van
1764561451820,hunter,8,,radio,1,7,SWAP,temp->radio
1764561451823,hunter,8,Van,radio,1,7,MOVE,Hallway
1764561451839,hunter,8,Hallway,radio,0,8,RETURN_START,start
1764561451841,hunter,8,Hallway,radio,0,8,MOVE,Van
1764561451854,hunter,8,,temp,1,8,SWAP,radio->temp
1764561451860,hunter,8,Van,temp,1,8,MOVE,Hallway
1764561451873,hunter,8,Hallway,temp,0,9,MOVE,Basement
1764561451888,hunter,8,Basement,temp,1,9,MOVE,Basement Hallway
1764561451905,hunter,8,Basement Hallway,temp,2,9,MOVE,Basement
1764561451920,hunter,8,Basement,temp,3,9,RETURN_START,start
1764561451926,hunter,8,Basement,temp,3,9,MOVE,Basement Hallway
1764561451939,hunter,8,Basement Hallway,temp,4,9,MOVE,Basement
1764561451953,hunter,8,Basement,temp,5,9,MOVE,Hallway
1764561451966,hunter,8,Hallway,temp,6,9,MOVE,Van
1764561451980,hunter,8,,radio,0,10,SWAP,temp->radio
1764561451983,hunter,8,Van,radio,0,10,MOVE,Hallway
1764561451996,hunter,8,Hallway,radio,1,10,MOVE,Van
1764561452009,hunter,8,Van,radio,0,11,RETURN_COMPLETE,complete
1764561452012,hunter,8,,prints,0,11,SWAP,radio->prints
1764561452015,hunter,8,Van,prints,0,11,MOVE,Hallway
1764561452029,hunter,8,Hallway,prints,1,11,RETURN_START,start
1764561452032,hunter,8,Hallway,prints,1,11,MOVE,Van
1764561452045,hunter,8,,orbs,0,12,SWAP,prints->orbs
1764561452048,hunter,8,Van,orbs,0,12,MOVE,Hallway
1764561452063,hunter,8,Hallway,orbs,1,12,MOVE,Boy's Bedroom
1764561452077,hunter,8,Boy's Bedroom,orbs,2,12,MOVE,Hallway
1764561452089,hunter,8,Hallway,orbs,3,12,MOVE,Basement
1764561452102,hunter,8,Basement,orbs,4,12,MOVE,Basement Hallway
1764561452117,hunter,8,Basement Hallway,orbs,5,12,MOVE,Right Storage Room
1764561452132,hunter,8,Right Storage Room,orbs,6,12,RETURN_START,start
1764561452135,hunter,8,Right Storage Room,orbs,6,12,MOVE,Basement Hallway
1764561452149,hunter,8,Basement Hallway,orbs,7,12,MOVE,Basement
1764561452163,hunter,8,Basement,orbs,8,12,MOVE,Hallway
1764561452176,hunter,8,Hallway,orbs,9,12,MOVE,Boy's Bedroom
1764561452189,hunter,8,Boy's Bedroom,orbs,10,12,MOVE,Hallway
1764561452204,hunter,8,Hallway,orbs,11,12,MOVE,Van
1764561452218,hunter,8,Van,orbs,12,12,EXIT,evidence
