1763951909912,hunter,114,Van,temp,0,0,INIT,8
1764117221104,hunter,114,Van,temp,0,0,INIT,12
1764117225904,hunter,114,,emf,1,0,SWAP,temp->emf
1764117225913,hunter,114,Van,emf,1,0,MOVE,Hallway
1764117226021,hunter,114,Hallway,emf,2,0,MOVE,Bathroom
1764117226225,hunter,114,Bathroom,emf,4,0,MOVE,Hallway
1764117226334,hunter,114,Hallway,emf,5,0,MOVE,Boy's Bedroom
1764117226464,hunter,114,Boy's Bedroom,emf,6,0,MOVE,Hallway
1764117226575,hunter,114,Hallway,emf,7,0,MOVE,Bathroom
1764117226713,hunter,114,Bathroom,emf,8,0,MOVE,Hallway
1764117226826,hunter,114,Hallway,emf,9,0,MOVE,Bathroom
1764117226930,hunter,114,Bathroom,emf,10,0,MOVE,Hallway
1764117227043,hunter,114,Hallway,emf,11,0,MOVE,Kitchen
1764117227147,hunter,114,Kitchen,emf,12,0,MOVE,Hallway
1764117227251,hunter,114,Hallway,emf,13,0,MOVE,Boy's Bedroom
1764117227356,hunter,114,Boy's Bedroom,emf,14,0,MOVE,Hallway
1764117227460,hunter,114,Hallway,emf,15,0,EXIT,bored
