1763951905491,hunter,107,Van,infrared,0,0,INIT,2
1764116985447,hunter,107,Van,emf,0,0,INIT,8
1764116987976,hunter,107,,writing,1,0,SWAP,emf->writing
1764116987979,hunter,107,Van,writing,1,0,MOVE,Hallway
1764116988089,hunter,107,Hallway,writing,2,0,MOVE,Bathroom
1764116988200,hunter,107,Bathroom,writing,3,0,MOVE,Hallway
1764116988307,hunter,107,Hallway,writing,4,0,MOVE,Boy's Bedroom
1764116988411,hunter,107,Boy's Bedroom,writing,5,0,MOVE,Hallway
1764116988515,hunter,107,Hallway,writing,6,0,MOVE,Bathroom
1764116988618,hunter,107,Bathroom,writing,7,0,MOVE,Hallway
1764116988721,hunter,107,Hallway,writing,8,0,MOVE,Bathroom
1764116988826,hunter,107,Bathroom,writing,9,0,MOVE,Hallway
1764116988930,hunter,107,Hallway,writing,10,0,MOVE,Master Bedroom
1764116989038,hunter,107,Master Bedroom,writing,11,0,MOVE,Hallway
1764116989141,hunter,107,Hallway,writing,12,0,MOVE,Boy's Bedroom
1764116989246,hunter,107,Boy's Bedroom,writing,13,0,MOVE,Hallway
1764116989352,hunter,107,Hallway,writing,14,0,MOVE,Bathroom
1764116989455,hunter,107,Bathroom,writing,15,0,EXIT,bored
1764117215414,hunter,107,Van,orbs,0,0,INIT,7
1764117225904,hunter,107,,infrared,1,0,SWAP,orbs->infrared
1764117225912,hunter,107,Van,infrared,1,0,MOVE,Hallway
1764117226021,hunter,107,Hallway,infrared,2,0,MOVE,Master Bedroom
1764117226225,hunter,107,Master Bedroom,infrared,4,0,MOVE,Hallway
1764117226334,hunter,107,Hallway,infrared,5,0,MOVE,Van
1764117226464,hunter,107,Van,infrared,6,0,RETURN_COMPLETE,complete
1764117226471,hunter,107,,writing,6,0,SWAP,infrared->writing
1764117226484,hunter,107,Van,writing,6,0,MOVE,Hallway
1764117226604,hunter,107,Hallway,writing,7,0,MOVE,Kitchen
1764117226720,hunter,107,Kitchen,writing,8,0,MOVE,Hallway
1764117226842,hunter,107,Hallway,writing,9,0,MOVE,Van
1764117226946,hunter,107,Van,writing,10,0,RETURN_COMPLETE,complete
1764117226952,hunter,107,,temp,10,0,SWAP,writing->temp
1764117227057,hunter,107,,writing,11,0,SWAP,temp->writing
1764117227062,hunter,107,Van,writing,11,0,MOVE,Hallway
1764117227168,hunter,107,Hallway,writing,12,0,MOVE,Boy's Bedroom
1764117227272,hunter,107,Boy's Bedroom,writing,13,0,MOVE,Hallway
1764117227377,hunter,107,Hallway,writing,14,0,MOVE,Basement
1764117227480,hunter,107,Basement,writing,15,0,EXIT,bored
