1763951893845,hunter,101,Van,prints,0,0,INIT,Duc
1763952053368,hunter,101,Van,emf,0,0,INIT,Duc
1763952057492,hunter,101,,writing,1,0,SWAP,emf->writing
1763952057494,hunter,101,Van,writing,1,0,MOVE,Hallway
1763952057599,hunter,101,Hallway,writing,2,0,MOVE,Basement
1763952057708,hunter,101,Basement,writing,3,0,MOVE,Hallway
1763952057812,hunter,101,Hallway,writing,4,0,MOVE,Boy's Bedroom
1763952057920,hunter,101,Boy's Bedroom,writing,5,0,MOVE,Hallway
1763952058026,hunter,101,Hallway,writing,6,0,MOVE,Boy's Bedroom
1763952058130,hunter,101,Boy's Bedroom,writing,7,0,MOVE,Hallway
1763952058233,hunter,101,Hallway,writing,0,1,MOVE,Van
1763952058341,hunter,101,Van,writing,1,1,RETURN_COMPLETE,complete
1763952058343,hunter,101,,temp,1,1,SWAP,writing->temp
1763952058346,hunter,101,Van,temp,1,1,MOVE,Hallway
1763952058451,hunter,101,Hallway,temp,0,2,MOVE,Boy's Bedroom
1763952058554,hunter,101,Boy's Bedroom,temp,1,2,MOVE,Hallway
1763952058665,hunter,101,Hallway,temp,0,3,MOVE,Bathroom
1763952058772,hunter,101,Bathroom,temp,1,3,MOVE,Hallway
1763952058875,hunter,101,Hallway,temp,0,4,MOVE,Bathroom
1763952059006,hunter,101,Bathroom,temp,1,4,MOVE,Hallway
1763952059110,hunter,101,Hallway,temp,0,5,MOVE,Kitchen
1763952059217,hunter,101,Kitchen,temp,1,5,MOVE,Hallway
1763952059321,hunter,101,Hallway,temp,0,6,MOVE,Master Bedroom
1763952059431,hunter,101,Master Bedroom,temp,1,6,MOVE,Hallway
1763952059538,hunter,101,Hallway,temp,2,6,MOVE,Van
1763952059648,hunter,101,Van,temp,3,6,RETURN_COMPLETE,complete
1763952059652,hunter,101,,writing,3,6,SWAP,temp->writing
1763952059658,hunter,101,Van,writing,3,6,MOVE,Hallway
1763952059766,hunter,101,Hallway,writing,4,6,MOVE,Basement
1763952059870,hunter,101,Basement,writing,5,6,MOVE,Basement Hallway
1763952059976,hunter,101,Basement Hallway,writing,0,7,MOVE,Left Storage Room
1763952060089,hunter,101,Left Storage Room,writing,1,7,MOVE,Basement Hallway
1763952060193,hunter,101,Basement Hallway,writing,0,8,MOVE,Basement
1763952060301,hunter,101,Basement,writing,1,8,MOVE,Basement Hallway
1763952060406,hunter,101,Basement Hallway,writing,0,9,EVIDENCE,writing
1763952060412,hunter,101,Basement Hallway,writing,0,9,RETURN_START,start
1763952060417,hunter,101,Basement Hallway,writing,0,9,MOVE,Basement
1763952060522,hunter,101,Basement,writing,1,9,MOVE,Basement Hallway
1763952060631,hunter,101,Basement Hallway,writing,0,10,MOVE,Left Storage Room
1763952060735,hunter,101,Left Storage Room,writing,1,10,MOVE,Basement Hallway
1763952060840,hunter,101,Basement Hallway,writing,0,11,MOVE,Basement
1763952060944,hunter,101,Basement,writing,1,11,MOVE,Hallway
1763952061049,hunter,101,Hallway,writing,2,11,MOVE,Van
1763952061154,hunter,101,,emf,3,11,SWAP,writing->emf
1763952061157,hunter,101,Van,emf,3,11,MOVE,Hallway
1763952061264,hunter,101,Hallway,emf,4,11,MOVE,Basement
1763952061369,hunter,101,Basement,emf,5,11,MOVE,Hallway
1763952061476,hunter,101,Hallway,emf,6,11,MOVE,Boy's Bedroom
1763952061580,hunter,101,Boy's Bedroom,emf,7,11,MOVE,Hallway
1763952061684,hunter,101,Hallway,emf,8,11,MOVE,Boy's Bedroom
1763952061788,hunter,101,Boy's Bedroom,emf,9,11,MOVE,Hallway
1763952061893,hunter,101,Hallway,emf,10,11,MOVE,Kitchen
1763952061996,hunter,101,Kitchen,emf,11,11,MOVE,Living Room
1763952062104,hunter,101,Living Room,emf,12,11,MOVE,Kitchen
1763952062214,hunter,101,Kitchen,emf,13,11,MOVE,Garage
1763952062321,hunter,101,Garage,emf,14,11,MOVE,Kitchen
1763952062427,hunter,101,Kitchen,emf,15,11,EXIT,bored
1764116893082,hunter,101,Van,prints,0,0,INIT,Logan 
1764116902392,hunter,101,,infrared,1,0,SWAP,prints->infrared
1764116902397,hunter,101,Van,infrared,1,0,MOVE,Hallway
1764116902503,hunter,101,Hallway,infrared,2,0,MOVE,Kitchen
1764116902607,hunter,101,Kitchen,infrared,3,0,MOVE,Garage
1764116902714,hunter,101,Garage,infrared,4,0,MOVE,Kitchen
1764116902820,hunter,101,Kitchen,infrared,5,0,MOVE,Living Room
1764116902925,hunter,101,Living Room,infrared,6,0,MOVE,Kitchen
