1763951878994,hunter,100,Van,emf,0,0,INIT,Tom
1763952051623,hunter,100,Van,writing,0,0,INIT,Sam
1763952057491,hunter,100,,emf,1,0,SWAP,writing->emf
1763952057494,hunter,100,Van,emf,1,0,MOVE,Hallway
1763952057600,hunter,100,Hallway,emf,2,0,MOVE,Kitchen
1763952057708,hunter,100,Kitchen,emf,3,0,MOVE,Garage
1763952057813,hunter,100,Garage,emf,0,1,MOVE,Kitchen
1763952057920,hunter,100,Kitchen,emf,1,1,MOVE,Garage
1763952058027,hunter,100,Garage,emf,0,2,MOVE,Kitchen
1763952058130,hunter,100,Kitchen,emf,0,3,MOVE,Living Room
1763952058235,hunter,100,Living Room,emf,1,3,MOVE,Kitchen
1763952058339,hunter,100,Kitchen,emf,2,3,MOVE,Garage
1763952058441,hunter,100,Garage,emf,3,3,MOVE,Kitchen
1763952058545,hunter,100,Kitchen,emf,4,3,MOVE,Garage
1763952058651,hunter,100,Garage,emf,5,3,MOVE,Utility Room
1763952058754,hunter,100,Utility Room,emf,6,3,MOVE,Garage
1763952058858,hunter,100,Garage,emf,7,3,MOVE,Kitchen
1763952058962,hunter,100,Kitchen,emf,8,3,MOVE,Hallway
1763952059068,hunter,100,Hallway,emf,0,4,MOVE,Bathroom
1763952059175,hunter,100,Bathroom,emf,1,4,MOVE,Hallway
1763952059285,hunter,100,Hallway,emf,2,4,MOVE,Bathroom
1763952059393,hunter,100,Bathroom,emf,3,4,MOVE,Hallway
1763952059498,hunter,100,Hallway,emf,4,4,MOVE,Van
1763952059606,hunter,100,Van,emf,5,4,RETURN_COMPLETE,complete
1763952059609,hunter,100,,radio,5,4,SWAP,emf->radio
1763952059619,hunter,100,Van,radio,5,4,MOVE,Hallway
1763952059724,hunter,100,Hallway,radio,6,4,EVIDENCE,radio
1763952059727,hunter,100,Hallway,radio,6,4,RETURN_START,start
1763952059734,hunter,100,Hallway,radio,6,4,MOVE,Van
1763952059846,hunter,100,,infrared,7,4,SWAP,radio->infrared
1763952059850,hunter,100,Van,infrared,7,4,MOVE,Hallway
1763952059958,hunter,100,Hallway,infrared,8,4,MOVE,Master Bedroom
1763952060062,hunter,100,Master Bedroom,infrared,9,4,MOVE,Hallway
1763952060166,hunter,100,Hallway,infrared,10,4,MOVE,Bathroom
1763952060269,hunter,100,Bathroom,infrared,11,4,MOVE,Hallway
1763952060374,hunter,100,Hallway,infrared,12,4,MOVE,Bathroom
1763952060478,hunter,100,Bathroom,infrared,13,4,MOVE,Hallway
1763952060588,hunter,100,Hallway,infrared,14,4,MOVE,Bathroom
1763952060692,hunter,100,Bathroom,infrared,15,4,EXIT,bored
1764116889470,hunter,100,Van,temp,0,0,INIT,Duc
1764116902392,hunter,100,,prints,1,0,SWAP,temp->prints
1764116902397,hunter,100,Van,prints,1,0,MOVE,Hallway
1764116902503,hunter,100,Hallway,prints,2,0,MOVE,Master Bedroom
1764116902607,hunter,100,Master Bedroom,prints,3,0,MOVE,Hallway
1764116902714,hunter,100,Hallway,prints,4,0,MOVE,Kitchen
1764116902820,hunter,100,Kitchen,prints,5,0,MOVE,Living Room
1764116902925,hunter,100,Living Room,prints,6,0,MOVE,Kitchen
1764116903030,hunter,100,Kitchen,prints,7,0,MOVE,Living Room
