1763951906253,hunter,109,Van,emf,0,0,INIT,4
1764117216787,hunter,109,Van,radio,0,0,INIT,9
1764117225904,hunter,109,,infrared,1,0,SWAP,radio->infrared
1764117226015,hunter,109,,radio,2,0,SWAP,infrared->radio
1764117226021,hunter,109,Van,radio,2,0,MOVE,Hallway
1764117226124,hunter,109,Hallway,radio,3,0,MOVE,Van
1764117226229,hunter,109,Van,radio,4,0,RETURN_COMPLETE,complete
1764117226232,hunter,109,,emf,4,0,SWAP,radio->emf
1764117226345,hunter,109,,orbs,5,0,SWAP,emf->orbs
1764117226349,hunter,109,Van,orbs,5,0,MOVE,Hallway
1764117226453,hunter,109,Hallway,orbs,6,0,MOVE,Bathroom
1764117226563,hunter,109,Bathroom,orbs,7,0,MOVE,Hallway
1764117226678,hunter,109,Hallway,orbs,8,0,MOVE,Van
1764117226792,hunter,109,Van,orbs,9,0,RETURN_COMPLETE,complete
1764117226800,hunter,109,,temp,9,0,SWAP,orbs->temp
1764117226917,hunter,109,,radio,10,0,SWAP,temp->radio
1764117226930,hunter,109,Van,radio,10,0,MOVE,Hallway
1764117227043,hunter,109,Hallway,radio,11,0,MOVE,Van
1764117227147,hunter,109,Van,radio,12,0,RETURN_COMPLETE,complete
1764117227151,hunter,109,,orbs,12,0,SWAP,radio->orbs
1764117227155,hunter,109,Van,orbs,12,0,MOVE,Hallway
1764117227259,hunter,109,Hallway,orbs,13,0,MOVE,Boy's Bedroom
1764117227363,hunter,109,Boy's Bedroom,orbs,14,0,MOVE,Hallway
1764117227466,hunter,109,Hallway,orbs,15,0,EXIT,bored
