1763951907348,hunter,112,Van,radio,0,0,INIT,7
1764117218916,hunter,112,Van,infrared,0,0,INIT,11
1764117225904,hunter,112,,radio,1,0,SWAP,infrared->radio
1764117226015,hunter,112,,writing,2,0,SWAP,radio->writing
1764117226021,hunter,112,Van,writing,2,0,MOVE,Hallway
1764117226124,hunter,112,Hallway,writing,3,0,MOVE,Basement
1764117226229,hunter,112,Basement,writing,4,0,MOVE,Basement Hallway
1764117226334,hunter,112,Basement Hallway,writing,5,0,MOVE,Right Storage Room
1764117226464,hunter,112,Right Storage Room,writing,6,0,MOVE,Basement Hallway
1764117226575,hunter,112,Basement Hallway,writing,7,0,MOVE,Right Storage Room
1764117226713,hunter,112,Right Storage Room,writing,8,0,MOVE,Basement Hallway
1764117226826,hunter,112,Basement Hallway,writing,9,0,MOVE,Left Storage Room
1764117226930,hunter,112,Left Storage Room,writing,10,0,MOVE,Basement Hallway
1764117227036,hunter,112,Basement Hallway,writing,11,0,MOVE,Left Storage Room
1764117227140,hunter,112,Left Storage Room,writing,12,0,MOVE,Basement Hallway
1764117227247,hunter,112,Basement Hallway,writing,13,0,MOVE,Right Storage Room
1764117227352,hunter,112,Right Storage Room,writing,14,0,MOVE,Basement Hallway
1764117227457,hunter,112,Basement Hallway,writing,15,0,EXIT,bored
